
spokes-api/backups/v1/backups_api.proto,service,github.spokes.backups.v1.BackupsAPI
spokes-api/backups/v1/backups_api.proto,method,github.spokes.backups.v1.BackupsAPI,PerformBackup
spokes-api/backups/v1/backups_api.proto,message,github.spokes.backups.v1.PerformBackupRequest
spokes-api/backups/v1/backups_api.proto,message,github.spokes.backups.v1.PerformBackupResponse
spokes-api/backups/v1/backups_api.proto,enum,github.spokes.backups.v1.BackupErrorReason
spokes-api/blobs/v1/blobs_api.proto,service,github.spokes.blobs.v1.BlobsAPI
spokes-api/blobs/v1/blobs_api.proto,method,github.spokes.blobs.v1.BlobsAPI,GetBlobContents
spokes-api/blobs/v1/blobs_api.proto,method,github.spokes.blobs.v1.BlobsAPI,ListChangedBlobs
spokes-api/blobs/v1/blobs_api.proto,method,github.spokes.blobs.v1.BlobsAPI,ListReachableBlobs
spokes-api/blobs/v1/blobs_api.proto,method,github.spokes.blobs.v1.BlobsAPI,ListBlobOrigin
spokes-api/blobs/v1/blobs_api.proto,method,github.spokes.blobs.v1.BlobsAPI,ListPushedBlobs
spokes-api/blobs/v1/blobs_api.proto,message,github.spokes.blobs.v1.GetBlobContentsRequest
spokes-api/blobs/v1/blobs_api.proto,message,github.spokes.blobs.v1.GetBlobContentsRequest.ObjectIDPath
spokes-api/blobs/v1/blobs_api.proto,message,github.spokes.blobs.v1.GetBlobContentsRequest.RefPath
spokes-api/blobs/v1/blobs_api.proto,message,github.spokes.blobs.v1.GetBlobContentsResponse
spokes-api/blobs/v1/blobs_api.proto,message,github.spokes.blobs.v1.ListBlobOriginRequest
spokes-api/blobs/v1/blobs_api.proto,message,github.spokes.blobs.v1.ListBlobOriginResponse
spokes-api/blobs/v1/blobs_api.proto,message,github.spokes.blobs.v1.ListChangedBlobsRequest
spokes-api/blobs/v1/blobs_api.proto,message,github.spokes.blobs.v1.ListChangedBlobsResponse
spokes-api/blobs/v1/blobs_api.proto,message,github.spokes.blobs.v1.ListPushedBlobsRequest
spokes-api/blobs/v1/blobs_api.proto,message,github.spokes.blobs.v1.ListPushedBlobsResponse
